Código de Entidad;Descripción de Entidad;Fecha de Información;Nombre completo del Préstamo Prendario;Nombre corto del Préstamo Prendario;Denominación;Monto máximo otorgable;Monto mínimo otorgable;Plazo máximo otorgable;Ingreso mínimo mensual solicitado;Antigüedad laboral mínima (meses);Edad máxima solicitada;Relación cuota/ingreso (%);Relación monto/tasación (%);Destino de los fondos;Beneficiario;Cargo máximo por cancelación anticipada;Tasa efectiva anual máxima;Tipo de Tasa;Costo financiero efectivo total máximo;Cuota inicial a plazo máximo cada $10.000;Territorio de validez de la oferta;Más información
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Empleados públicos;5,00;78,73;Fija;193,33;94840,00;Provincia de Catamarca;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Empleados públicos;5,00;78,73;Fija;193,33;94840,00;Provincia de Mendoza;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO 0KM TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;Personas humanas Monotributistas;5,00;109,93;Fija;147,87;151906,00;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 100000 A 12 MESES, INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO 0KM TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;5,00;109,93;Fija;147,87;151906,00;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 100000 A 12 MESES, INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Empleados públicos;5,00;78,73;Fija;193,33;94840,00;Provincia de Córdoba;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO 0KM TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;Empleados públicos;5,00;109,93;Fija;147,87;151906,00;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 100000 A 12 MESES, INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO 0KM TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;5,00;109,93;Fija;147,87;151906,00;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 100000 A 12 MESES, INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN PROMOCION 0KM (EXCEPTO TIERRA DEL FUEGO);PLAN PROMO 0KM (EXC. TDF);Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;5,00;78,73;Fija;107,54;130452,00;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Personas jurídicas;5,00;78,73;Fija;193,33;94840,00;Provincia de Catamarca;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Personas humanas Responsables Inscriptos;5,00;78,73;Fija;193,33;94840,00;Provincia de Santa Fe;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;MiPyMEs;5,00;78,73;Fija;193,33;94840,00;Provincia de Córdoba;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Beneficiarios de cuentas de la seguridad social;5,00;78,73;Fija;193,33;94840,00;Provincia de Santa Fe;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Personas humanas en relación de dependencia;5,00;78,73;Fija;193,33;94840,00;Provincia de Santa Fe;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Personas humanas Monotributistas;5,00;78,73;Fija;193,33;94840,00;Provincia de Santa Fe;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Empleados públicos;5,00;78,73;Fija;193,33;94840,00;Provincia de Santa Fe;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN PROMOCION 0KM (EXCEPTO TIERRA DEL FUEGO);PLAN PROMO 0KM (EXC. TDF);Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;78,73;Fija;107,54;130452,00;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN PROMOCION USADOS (EXCEPTO TIERRA DEL FUEGO);PLAN PROMOCION USADOS;Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición de automotores (marcas con convenios con la entidad);Personas humanas en relación de dependencia;5,00;78,73;Fija;107,54;130452,00;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS E IVA. LA RELACION MONTO / TASACION Y EL PLAZO MAXIMO OTORGABLE DEPENDERA DE LA ANTIGUEDAD DEL VEHICULO. PARA VEHICULOS DE 1 A 3 ANOS LA RELACION ENTRE EL MONTO Y LA TASACION ES DEL 0,70 Y PLAZO MAXIMO 60 MESES, PARA VEHICULOS DE 4 A 5 ANOS DE ANTIGUEDAD LA RELACION ENTRE EL MONTO Y LA TASACION ES DEL 0,60 Y EL PLAZO MAXIMO 48 MESES, PARA VEHICULOS DE 6 A 8 ANOS DE ANTIGUEDAD LA RELACION ENTRE EL MONTO Y LA TASACION ES DEL 0,50 Y EL PLAZO MAXIMO DE 48 MESES Y PARA VEHICULOS DE 9 A 10 ANOS LA RELACION ENTRE EL MONTO Y LA TASACION ES DEL 0,40 Y EL PLAZO MAXIMO DISPONIBLE 48 MESES.
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Personas jurídicas;5,00;78,73;Fija;193,33;94840,00;Provincia de Córdoba;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO 0KM TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;Personas jurídicas;5,00;109,93;Fija;147,87;151906,00;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 100000 A 12 MESES, INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Personas jurídicas;5,00;78,73;Fija;193,33;94840,00;Provincia de Santa Fe;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO 0KM TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;5,00;109,93;Fija;147,87;151906,00;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 100000 A 12 MESES, INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Personas humanas Responsables Inscriptos;5,00;78,73;Fija;193,33;94840,00;Provincia de Mendoza;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO MOTOS 0KM/USADAS (EXCEPTO TIERRA DEL FUEGO);PLAN UNICO MOTOS;Pesos;0;357800;60;715600;12;100;30,00;80,00;Adquisición de motocicletas;Personas humanas Monotributistas;5,00;78,73;Fija;193,33;94840,00;Provincia de Catamarca;PLAN VALIDO EN CABA, CATAMARCA, CORDOBA, MENDOZA Y SANTA FE (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 4433,09  PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN PROMOCION 0KM (EXCEPTO TIERRA DEL FUEGO);PLAN PROMO 0KM (EXC. TDF);Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;Personas jurídicas;5,00;78,73;Fija;107,54;130452,00;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS E IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN UNICO 0KM TIERRA DEL FUEGO;PLAN UNICO 0KM TDF;Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición automotores 0 km;MiPyMEs;5,00;109,93;Fija;147,87;151906,00;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;PLAN VALIDO UNICAMENTE EN TIERRA DEL FUEGO LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 100000 A 12 MESES, INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 79749 PESOS Y NO INCLUYE IVA
44093;GPAT COMPAÑIA FINANCIERA S.A.U.;2026-04-16;PLAN PROMOCION USADOS (EXCEPTO TIERRA DEL FUEGO);PLAN PROMOCION USADOS;Pesos;0;357800;60;715600;12;100;30,00;90,00;Adquisición de automotores (marcas con convenios con la entidad);Beneficiarios de cuentas de la seguridad social;5,00;78,73;Fija;107,54;130452,00;Todo el territorio nacional;PLAN VALIDO EN TODO EL TERRITORIO NACIONAL, EXCEPTO TIERRA DEL FUEGO (LA CUOTA INICIAL A PLAZO MAXIMO INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS) NO HAY MONTO MAXIMO OTORGABLE EL COSTO FINANCIERO EFECTIVO TOTAL MAXIMO CORRESPONDE A UN PRESTAMO POR 1000000 A 12 MESES INCLUYE EL CARGO POR SEGURO AUTOMOTOR SEGUN COBERTURA BASICA CONTRA TERCEROS COMPLETOS POR 72327 PESOS E IVA. LA RELACION MONTO / TASACION Y EL PLAZO MAXIMO OTORGABLE DEPENDERA DE LA ANTIGUEDAD DEL VEHICULO. PARA VEHICULOS DE 1 A 3 ANOS LA RELACION ENTRE EL MONTO Y LA TASACION ES DEL 0,70 Y PLAZO MAXIMO 60 MESES, PARA VEHICULOS DE 4 A 5 ANOS DE ANTIGUEDAD LA RELACION ENTRE EL MONTO Y LA TASACION ES DEL 0,60 Y EL PLAZO MAXIMO 48 MESES, PARA VEHICULOS DE 6 A 8 ANOS DE ANTIGUEDAD LA RELACION ENTRE EL MONTO Y LA TASACION ES DEL 0,50 Y EL PLAZO MAXIMO DE 48 MESES Y PARA VEHICULOS DE 9 A 10 ANOS LA RELACION ENTRE EL MONTO Y LA TASACION ES DEL 0,40 Y EL PLAZO MAXIMO DISPONIBLE 48 MESES.
